id,name,email,phone_number,age,gender,city,country,registration_date,last_login,purchase_amount,product_category,feedback_score
786,Sarah Brown,sarah.brown@test.org,5455165225,64,Female, San Diego ,Germany,06/16/2022,06-11-2023 09:54,410.74,Home Goods,2
90,David Brown,david.brown@test.org,7627724091,60,Female,San Antonio,Australia,23-11-2023,04/26/2024 16:48,746.54,Sports,5
837,Michael Doe,michael.doe@mail.net,756-877-3434,42,Male,Chicago,Australia,20-02-2025,03-06-2025 11:22,950.04,Electronics,1
482,Sarah Smith,sarah.smith@example.com,151835405,38,Male,Los Angeles,Mexico,03-11-2022,25-09-2022 15:23,50000,H0me G00ds,1
926,Mary Miller,mary.miller@example.com,281-297-0315,63,Male,New York,Indiax,09/22/2024,12-11-2024 02:11,274.23,Clothing,3
387,Jane Jones,jane.jones@test.org,'+1 708 134 8309,29,Other,Chicago,UK,05/18/2020,14-04-2025 04:23,222.79,Food,3
565,John Williams,john.williams@mail.net,1863073668,48,Female,Chicago,Mexico,12/16/2020,11-06-2022 01:20,31.14,Food,4
759,Mary Jones,mary.jones@test.org,'+1 694 174 2986,64,Other,Houston,Germany,06-12-2023,08-12-2023 10:13,430.29,Food,2
682,John Miller,john.miller@test.org,(439) 851-4383,53,OTHER,Philadelphia,USA,25-12-2020,22-12-2021 05:06,244.78,Food,5
122,Michael Doe,michael.doe@example.com,062-469-8149,54,Female,San Antonio,India,01-05-2024,06-10-2024 00:15,553.14,Clothing,5
876,David Davis,david.davis@example.com,549-856-3225,52,Malee,Phoenix,Germany,24-02-2022,02-10-2023 07:46,245.62,Electronics,3
763,Peter Williams,peter.williams@mail.net,'+1 095 662 0257,34,Male,Phoenix,Australia,06-03-2020,14-08-2020 14:01,434.24,Clothing,4
573,Peter Brown,peter.brown@test.org,367-199-7319,55,Male,Houston,Australia,17-12-2023,08-03-2024 05:41,515.15,Sports,1
940,David Davis,david.davis@test.org,5359722150,37,Female,Los Angeles,USAx,09/14/2021,29-07-2023 20:01,79.66,Clothing,3
113,  David Jones  ,david.jones@test.org,795901334,20,Female,San Antonio,Mexico,24-07-2025,26-07-2025 10:57,801.87,Electronics,1
120,John Wilson,john.wilson@mail.net,(108) 285-8966,22,Other,Los Angeles,France,09/27/2023,20-04-2025 16:47,587.18,Clothing,3
706,Sarah Jones,sarah.jones@test.org,842-705-7675,45,Female,San Diego,Germany,02/24/2020,05/21/2023 20:09,585.56,Food,2
709,Mary Jones,mary.jones@test.org,'+1 859 645 9856,44,Male,San Diego,France,22-02-2021,19-11-2023 00:24,409.14,Food,1
942,David Wilson,david.wilson@example.com,'+1 527 793 5887,67,Female,San Antonio,India,11/13/2023,29-06-2024 16:18,555.11,Food,5
266,Mary Miller,mary.miller@test.org,808-706-5420,28,Male, New York ,Canada,25-10-2021,04-11-2024 13:55,642.08,Clothing,2
780,Mary Wilson,mary.wilson@mail.net,6748410133,200,Other,Phoenix,UK,02/16/2021,11/26/2021 07:25,,Food,4
965,John Davis,john.davis@example.com,9561337087,38,Male,Houston,India,10/17/2023,01/29/2024 11:05,889.12,Clothing,1
511,John Doe,john.doe@mail.net,'+1 937 923 8814,19,Other,Phoenix,Mexicox,08-03-2023,02-11-2023 14:38,505.21,Food,5
610,Michael Jones,michael.jones@test.org,8827554848,49,other,Chicago,Atlantis,22-11-2022,09/21/2024 21:43,508.03,Food,2
660,Sarah Doe,sarah.doe@example.com,040-555-6966,40,Other,Houston,Germany,21-07-2023,02-12-2025 11:07,736.31,Sports,4
